0.000000
-1533714.314985
-1109746.093099
-1069075.818216
-1046255.247748
-1031197.834905
-1019285.776505
-1014638.751596
-1009721.319135
-1002629.752674
-997948.897474
-995219.088612
-993805.034474
-992237.437901
-991136.439588
-990497.488232
-990345.365026
-990103.604493
-990219.277640
-990070.098538
-990231.744097
-990052.694340
-990262.957572
-990124.908690
-990340.175005
-990220.702503
