0.000000
-1534542.778349
-1107258.111304
-1046071.537370
-1027845.054277
-1020974.908584
-1017288.341035
-1010498.320733
-1007054.013050
-1004185.863422
-1002169.274544
-999293.107464
-997056.371097
-992629.819176
-989061.342557
-986085.112959
-984619.862369
-982569.618441
-981405.216130
-980041.214375
-979632.168972
-979058.767302
-979277.280736
-978966.299511
-979257.057943
-978966.830344
