0.000000
-1534539.147717
-1110772.534168
-1070349.275875
-1042945.950628
-1028155.884979
-1019742.363208
-1014408.709813
-1008809.534705
-1003099.652217
-1000440.233674
-1000183.298853
-1000454.380690
-1000244.844830
-1000028.405927
-1000210.745070
-1000285.380417
-1000628.598385
-1000513.738503
-1000926.682112
-1000596.202936
-1001118.725504
-1000660.224194
-1001265.937309
-1000737.279497
-1001425.188020
