0.000000
0.055230
0.003518
0.035173
0.675545
0.558198
0.517193
0.482891
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
0.484763
