0.000000
-1533684.567845
-1110544.087460
-1068543.915188
-1044526.233286
-1031324.678871
-1022526.080101
-1016035.596690
-1011054.211221
-1005130.188752
-1000254.800970
-999859.219710
-998115.461776
-999281.721305
-998215.066861
-999120.899528
-997817.589557
-998833.503918
-997737.263669
-998625.040770
-997640.379349
-998497.158097
-997667.104863
-998356.495743
-997627.182983
-998254.872222
