0.000000
-1534692.181267
-1110489.464998
-1065433.471841
-1042975.581968
-1026374.489873
-1019970.164367
-1016771.017450
-1013574.102717
-1010029.835860
-1005208.312302
-1000881.467650
-998608.117557
-996398.617314
-994022.951246
-992180.619139
-991371.701435
-990867.384264
-990795.329888
-990704.681580
-990778.649950
-990707.926607
-990794.085330
-990697.098283
-990717.501667
-990561.478650
